red_mean,green_mean,blue_mean
132.0511,122.6545,106.2469
130.1087,120.894,104.4916
130.1427,120.2476,103.6248
133.7367,123.6154,106.9762
138.3461,128.4391,112.1981
139.2996,129.287,113.0879
135.7424,125.9186,109.602
133.5336,123.8874,107.6979
131.7612,122.1332,105.5668
134.1397,124.2531,107.8227
132.2502,122.5553,105.9566
128.3866,118.7859,101.9098
123.7141,113.8534,97.0456
122.6179,112.475,95.5076
122.4098,112.2393,94.8919
117.0848,107.7857,90.858
119.7788,110.3223,93.3899
115.9367,106.4896,90.0817
113.2969,104.0078,87.6047
123.6684,113.4481,96.4842
130.9448,120.4291,102.3209
130.1507,119.1156,100.149
129.3702,118.1619,99.2111
128.0252,117.7924,100.3955
130.6748,120.2524,103.0683
133.4101,123.611,107.1982
127.7865,118.6414,103.795
123.7232,114.8645,100.6625
124.5996,115.6427,101.1558
124.7324,116.0414,101.7949
120.273,112.0632,98.9893
130.7341,122.1801,108.508
140.1423,131.0574,117.1068
133.9778,124.8309,110.8798
131.1713,122.051,108.0496
128.8569,119.5101,105.4376
125.1093,115.998,102.3011
123.607,114.9275,101.3886
120.4121,111.8269,98.6618
117.2866,108.9924,96.0187
117.3394,108.9566,94.8713
118.2302,109.7056,95.7133
117.0813,108.6354,94.8406
118.8921,110.6071,96.5618
125.4187,116.7925,102.3515
124.876,115.6556,100.3255
125.3759,116.4803,101.2985
124.0012,115.1621,100.7054
125.3447,116.966,102.8255
125.0018,116.3889,102.1818
121.6598,112.5435,96.7632
120.8368,111.2416,94.9965
124.5845,114.3625,97.2279
127.6598,117.0182,100.4303
129.3845,120.06,104.9518
136.2196,127.5577,112.9674
138.2361,129.8111,115.1797
129.6749,121.4661,107.4461
120.2393,112.4306,99.1396
114.2205,106.8019,94.2401
103.5177,96.6312,85.1835
95.7859,88.4278,75.8312
107.706,99.3884,85.3847
110.5275,101.9014,87.63
124.747,115.3189,99.1494
135.5895,125.3237,107.7978
138.0441,128.9643,112.8208
125.9733,117.3667,102.1105
122.6934,114.2129,99.0404
120.2176,111.8555,96.8504
118.8462,110.6719,96.0043
118.8814,110.7823,96.4679
122.047,114.0154,99.4949
121.2481,113.0905,98.2905
114.5596,106.4473,91.9672
114.0277,106.0312,91.1168
128.9945,120.0577,103.4941
131.2821,122.6145,107.2415
133.1302,124.3296,108.5117
130.5348,122.046,106.4357
132.7547,124.3785,109.1492
133.7704,125.4146,110.0785
130.2591,122.0458,107.1777
128.5366,120.4643,105.4564
135.4516,126.8495,110.939
148.5279,139.5691,122.6771
139.4473,130.9887,114.7833
127.1107,119.1083,104.3913
124.1359,116.1479,101.655
127.8837,119.8428,104.0711
121.2189,113.4855,97.7531
107.8397,100.5905,85.7473
87.5618,81.2767,69.0534
87.2094,81.0481,68.9749
93.272,86.7615,74.9972
105.6953,98.5664,86.1667
133.5826,124.6968,109.9488
128.1101,119.2592,104.9331
136.136,127.0939,112.0957
132.8736,124.0243,109.3681
118.8785,110.3556,96.8591
111.5379,103.1134,90.6387
118.3427,109.5051,96.4395
128.2203,118.7253,104.8852
136.9078,127.2817,112.0701
134.208,124.6416,109.4999
136.1583,126.568,111.529
140.3215,130.4724,115.2099
138.95,129.2234,113.9234
128.9245,119.8144,105.1935
121.9614,113.3304,99.3286
114.5695,106.1674,92.5546
112.4749,104.2275,90.7723
120.617,111.8396,97.4626
115.5489,106.9548,92.6035
104.5568,96.207,83.0556
106.5136,97.5689,83.0117
111.7363,102.6698,87.4632
109.3035,100.5533,85.7954
112.6308,103.7561,88.5578
121.4054,111.8376,96.7968
130.0405,121.5043,107.7906
125.5973,117.2164,103.5427
110.1178,102.2864,89.9671
104.5246,97.108,85.3412
107.5275,99.6347,87.7194
109.6114,101.9156,89.8013
111.7862,103.9023,91.7921
118.3809,110.523,98.4986
113.7184,106.4463,95.5481
110.372,103.2707,91.8634
115.723,107.8587,95.6487
121.7163,113.6032,100.493
124.8061,116.2926,102.3618
125.4315,117.4867,103.819
125.7273,117.7018,104.0322
119.8652,112.2141,99.2098
117.6535,110.0764,97.2797
121.1124,113.3828,100.0867
123.4443,115.7127,101.8025
119.5634,111.8602,98.3599
118.4357,110.7517,97.6323
115.5451,107.6245,94.1124
114.7397,105.7771,91.2883
114.1032,105.1179,90.9154
122.5579,113.2637,98.0386
122.4022,112.8148,97.2194
119.6479,109.9926,94.7841
115.7508,106.2161,91.4887
111.0268,101.7987,87.8715
109.5107,100.4834,86.4642
111.9389,102.8206,88.5726
110.8312,101.8361,87.799
110.3017,101.4156,87.362
113.3409,104.4926,90.2231
114.0804,104.9544,90.7808
115.1178,106.959,93.3629
116.4376,108.0922,94.5074
112.1916,103.9513,90.6809
112.4688,104.308,90.9513
116.7817,108.02,94.498
116.6395,108.9667,95.5112
115.0228,107.387,93.8341
112.9038,105.2574,92.0599
111.1011,103.8831,91.2928
112.6635,105.2652,92.5522
114.2752,106.8705,94.0977
115.3582,108.0405,95.2718
112.3812,105.1229,92.9016
111.7071,104.5309,92.3193
114.8932,107.6649,95.1688
119.2435,111.6719,98.9198
125.0711,117.8198,105.2547
124.8182,117.8618,105.5763
126.2886,119.6115,106.97
125.274,118.5116,106.0593
124.0988,117.3569,105.0701
119.8478,113.5162,101.5417
118.711,112.456,100.377
114.9417,108.4735,96.9051
114.0937,107.041,95.1178
118.0007,110.1609,97.2918
136.1342,127.7975,114.2329
136.2439,127.6457,114.7917
116.4975,108.1543,94.9409
117.1133,108.3318,93.5146
123.2825,113.7588,97.8648
120.5166,111.0819,95.0397
105.9477,96.989,82.3763
111.1396,101.9058,86.5208
128.1552,117.7237,100.481
131.4025,122.0107,105.3494
128.7933,119.9538,105.6327
125.4911,117.131,104.282
119.4732,111.8724,100.1828
117.8743,110.1055,97.8824
117.8313,109.7665,97.0657
118.3551,110.0646,96.7872
118.3023,109.975,96.7764
116.2324,108.147,95.0109
115.8599,107.94,95.4191
114.5493,106.9144,94.8929
116.1748,108.3757,95.9847
116.3802,108.4877,96.3512
114.9244,106.8011,94.2152
113.9719,105.7323,92.1747
113.0147,104.5183,89.9214
117.5905,108.3917,92.4721
122.3249,112.5141,96.0241
123.6648,114.0678,98.519
123.7396,115.1767,101.1113
121.817,113.3224,99.6493
119.1755,110.9555,97.2015
121.3906,112.9477,98.9409
128.6412,119.8761,105.4635
126.4139,118.2239,104.6704
124.6999,116.4231,102.7371
126.3061,117.654,102.9558
125.3528,116.1325,100.5415
124.2834,115.1692,100.8577
125.1615,116.0028,101.7049
129.0125,119.8788,104.9556
127.4863,118.4657,104.3849
122.6507,113.8693,100.7088
120.1769,111.4187,98.7342
122.8706,114.4236,101.5835
122.096,113.6499,101.0718
121.0794,112.9363,100.5445
120.9012,112.5438,100.3939
120.509,112.3697,100.3341
119.3983,111.2243,98.8438
119.9814,111.7702,99.3301
119.1,111.0239,98.4586
117.4238,108.9563,95.7761
115.734,107.1577,94.3907
113.317,104.8426,91.7931
115.4494,106.5039,92.7407
118.4889,109.2796,95.3469
122.0896,112.6532,97.5749
123.1157,113.3833,98.0924
134.62,114.8987,89.7508
135.4698,115.6574,89.9238
135.0053,115.0322,89.6317
135.1429,115.1553,89.6502
135.7023,115.5121,89.8385
135.9281,115.7829,89.9746
135.4619,115.2999,89.5552
135.5097,115.2421,89.3477
135.3908,115.1888,90.5433
135.6655,115.4886,90.7457
135.1831,115.0027,90.6554
135.5163,115.5699,91.0533
136.4507,116.4459,92.0274
135.8702,116.2489,91.9055
134.0631,114.5028,90.9991
132.3339,113.2487,89.9428
132.4316,113.2572,90.2316
132.4255,113.5291,90.4724
132.0158,112.8359,90.087
131.4724,112.4468,89.8342
131.5689,112.774,90.1099
132.7155,113.8183,90.7927
132.8438,113.8553,90.9164
131.1991,112.5176,90.2935
130.9971,112.5352,90.1475
130.609,112.2087,90.1505
130.2097,111.9816,89.897
131.1687,112.9927,90.7661
131.3633,113.3134,90.9526
130.9075,112.9885,90.8721
131.16,112.699,89.9506
131.2383,112.8377,89.9891
130.0308,111.8378,89.1844
129.5421,111.5671,88.9489
129.2243,111.2714,88.853
129.9451,111.771,88.8723
126.9388,118.2869,103.7948
122.9221,114.274,99.2689
113.6475,105.1432,90.7088
116.065,107.6383,93.1547
49.4466,46.5936,37.9283
47.0325,44.1823,35.6314
42.1509,39.1066,30.9825
40.352,37.2527,29.0387
38.6958,35.9651,28.1191
38.3287,35.6928,28.0896
40.3209,37.6456,29.5499
43.5887,40.6116,32.0205
43.7927,40.7904,32.1641
44.0647,41.4373,33.2052
45.3295,42.648,34.3313
46.2358,43.5968,35.1534
47.7231,44.9967,36.6374
48.7481,46.0391,37.4442
49.4178,46.6211,37.9525
49.9607,47.0148,38.5599
49.1992,46.4617,38.1254
47.7856,44.9418,36.8277
48.4435,45.7557,37.5692
48.9368,46.3378,37.8197
48.6682,45.7461,37.8961
48.7737,45.8586,37.8831
48.9602,45.9557,37.7822
47.2709,44.438,36.5723
47.7144,44.87,36.8738
49.252,46.3228,38.1881
49.4118,46.5911,38.4611
50.5679,47.6902,39.6317
50.6443,47.6943,39.6566
50.8073,47.9384,39.83
50.5766,47.6966,39.4171
49.9959,47.0418,38.8014
49.4675,46.5996,38.4211
48.5979,45.6209,37.4962
48.1007,45.1167,37.0404
48.6073,45.7251,37.5093
48.095,45.1207,36.5442
48.0549,44.9929,36.3766
44.5555,41.5255,33.3586
45.7433,42.5536,34.3755
47.367,44.3145,35.8712
47.4495,44.3703,36.0258
47.4487,44.2824,35.9601
47.2845,43.9308,35.9269
47.3772,44.1737,35.9896
47.6908,44.446,36.2484
47.7286,44.7335,36.4672
48.2574,45.1622,36.8264
48.9969,45.7876,37.6686
48.9018,45.8097,37.8434
49.2971,46.2488,38.1927
49.1971,46.168,38.1438
48.9842,45.8375,37.777
48.2629,45.1506,37.2698
48.5617,45.5372,37.5836
48.6838,45.6192,37.4169
48.3634,45.3452,37.2368
48.4175,45.2705,36.9567
47.7847,44.2342,36.0451
48.4226,44.8117,36.6312
48.8367,45.5853,37.3272
49.988,46.5066,38.2066
51.1658,47.4422,39.2637
52.3834,48.7238,40.5209
52.4736,48.7984,40.5574
52.267,48.6269,40.3008
53.072,49.6044,41.3159
54.5799,50.7439,42.4078
55.0272,51.3821,42.9077
56.2081,52.4891,43.9352
57.0465,53.25,44.5853
55.4202,51.7966,43.2193
55.1572,51.7359,43.2429
55.5821,52.4257,43.5838
54.737,51.8389,42.9168
55.406,52.2558,43.1942
54.5569,51.4464,42.4417
54.1611,50.9144,41.8276
52.7524,49.4532,40.4041
52.6778,49.4162,40.4607
52.0763,48.9208,40.3542
52.743,49.8997,41.7888
51.3666,48.6534,40.8314
51.6015,48.9783,41.1444
50.6946,47.9315,39.7884
50.4814,47.8005,39.6693
49.4285,46.5112,38.0835
48.8642,45.8776,37.7075
48.52,45.3104,37.4177
48.8781,46.0218,38.2721
48.1002,45.5029,37.9609
48.3776,45.729,38.2145
49.3492,46.7807,38.799
49.3575,46.8531,39.0067
49.0181,46.2291,38.4953
48.1879,45.5258,37.862
48.4913,45.6663,38.0001
48.2722,45.6794,38.1384
48.9268,46.2327,38.747
48.8382,46.1445,38.5006
49.0826,46.4178,38.7358
49.0735,46.3982,38.6893
49.0921,46.3557,38.9086
49.1343,46.5753,38.978
49.1702,46.4548,38.9801
48.7281,46.0911,38.6133
48.8865,46.1149,38.6625
48.8325,45.9829,38.1824
48.8472,45.9451,37.4118
49.2398,46.0397,37.3419
49.7457,46.3843,37.1993
50.1407,46.5731,37.434
50.0491,46.5146,36.8837
50.3371,46.8818,37.2772
50.6866,47.326,37.5765
50.6971,47.3988,37.6493
51.1491,48.0143,39.1853
51.6312,48.4561,39.8499
52.0875,48.9414,40.2529
52.6708,49.4608,40.757
52.829,49.4489,40.9358
52.3644,49.0749,40.6543
53.0312,50.0382,41.2638
53.2073,50.206,41.6496
53.0591,50.1123,41.7209
53.1764,50.1834,41.9473
53.9937,50.9076,42.5559
53.9146,51.0511,42.5439
54.079,51.2354,42.9517
55.0544,52.0515,43.8287
56.0058,52.8092,44.4723
56.3864,53.2994,44.8094
55.9967,52.7523,44.3116
53.1296,50.1418,41.6713
52.482,49.2949,40.7907
49.7601,46.7338,38.1564
49.2443,46.2403,37.5191
49.0564,45.6615,37.1511
49.9813,46.7574,38.3387
49.9427,46.9238,38.4639
51.1438,48.0933,39.6111
51.3769,48.4085,40.0555
51.5918,48.7063,40.2399
51.6932,48.8228,40.3874
51.4077,48.532,40.108
52.0709,49.0624,40.5047
51.6454,48.8044,40.5134
51.3214,48.5148,40.1779
51.5175,48.6315,40.3189
51.15,48.1262,39.9622
50.7771,47.8384,39.6337
50.9398,48.0406,39.8154
51.9873,49.0361,40.8579
51.9252,49.0069,40.9176
51.8225,49.0244,40.7006
51.1446,48.4283,40.0528
51.0817,48.1521,39.7305
51.052,48.2535,39.813
51.1333,48.1785,39.9548
50.321,47.2602,39.2302
48.9036,45.9251,37.5293
46.6445,43.7366,35.3441
46.6623,43.5895,34.9366
48.0468,44.8641,35.9565
47.8993,44.6672,35.9486
47.8468,44.5036,35.7795
48.3351,44.9067,36.0031
48.4305,45.1569,36.8078
48.3706,45.1673,37.1095
48.1371,44.7359,36.8789
46.6903,43.2962,35.4249
47.9734,44.5241,36.2873
47.8733,44.2875,35.9362
47.846,44.233,36.133
48.7681,45.2726,36.6806
48.562,45.1661,36.5864
49.0319,45.4059,36.9118
48.9536,45.3401,36.753
48.1685,44.5693,35.9623
48.0949,44.5396,35.867
48.3807,44.788,36.2312
47.4728,43.9545,35.548
49.4624,45.9402,37.6165
49.6613,46.1701,37.7516
50.2802,46.6923,38.4076
49.3353,45.9962,37.6314
50.2309,46.8163,38.6936
50.5013,47.1589,38.8324
51.2693,47.764,39.4599
51.9477,48.5391,40.1371
51.7599,48.3832,40.3987
51.461,48.4227,40.2691
51.3012,48.1377,40.281
51.4864,48.4101,40.707
53.7865,50.716,42.702
54.1125,51.0272,43.2018
55.9597,52.8423,45.1141
57.3503,54.4925,46.5852
57.0038,53.553,44.832
55.5804,52.2594,43.9255
120.3685,111.9102,97.2892
121.0413,112.4394,97.5444
122.1667,113.6511,98.2354
120.3624,111.6599,96.7946
121.0062,112.3433,97.2678
114.799,106.4529,92.1292
110.7801,102.7024,88.2186
110.4663,102.5027,87.7062
112.9753,105.1007,89.9247
119.9778,111.6238,96.0718
132.5658,123.5523,107.1651
134.9692,125.5461,108.75
129.7348,121.1762,105.8047
125.443,117.0966,101.6668
121.3027,112.9318,97.3133
122.5996,113.9304,99.0202
125.2501,116.5023,101.0338
124.4753,115.9261,100.8579
121.9369,113.4673,99.1943
108.5555,100.8575,89.5812
112.3647,104.5005,92.5261
117.3017,109.4688,97.1004
109.8578,102.4118,91.4583
109.2387,101.7503,91.0815
115.6102,107.4535,94.7869
116.3484,107.9283,94.4755
116.2685,107.8357,93.6796
115.7365,107.4316,92.8554
114.0449,105.5823,91.2106
103.1673,95.3182,82.4449
107.5471,99.4367,85.8631
112.5279,104.0989,90.187
112.5098,104.076,90.4465
113.5609,105.0383,91.0499
118.907,110.0358,94.6327
116.3681,107.9892,93.7326
115.2478,106.9986,92.9462
111.4566,103.5188,89.814
110.2239,102.3685,88.7213
111.0376,102.9082,89.0959
113.0606,104.8602,90.7944
115.4043,107.118,92.6504
115.124,106.7694,91.9833
113.9365,105.7183,91.1413
114.7282,106.2549,91.4698
117.1965,108.6612,93.6506
116.4838,107.7042,92.7259
117.4657,108.6554,93.4634
117.0279,107.9328,93.2481
116.8896,107.8726,92.7175
123.0169,113.9346,98.0127
125.0551,115.7211,99.7758
121.9652,112.7261,97.2782
119.1035,109.9943,94.7454
117.54,108.5975,93.082
121.5137,112.3882,96.565
124.4861,115.167,98.9585
122.3585,113.0401,97.209
121.6088,112.3775,96.4891
116.5849,107.6672,92.4894
114.1943,105.6355,90.4465
113.6685,105.0544,90.0574
120.729,111.5544,95.7838
121.7398,112.7062,96.6443
120.7514,111.7697,95.7411
118.9222,110.4285,95.2852
117.229,108.9788,93.9297
118.1212,109.6367,94.6605
120.3374,111.5491,96.5046
123.4176,114.5745,99.2582
123.1293,114.1451,98.82
121.2501,112.6513,97.2565
119.6551,110.947,95.7473
115.9244,107.2919,92.6042
114.5057,106.087,91.6399
112.0505,103.9772,89.7475
120.1776,111.6003,96.9567
121.2155,112.6251,97.4525
120.0993,111.4765,96.4644
118.985,110.4745,95.6178
116.551,108.0618,93.4606
118.0996,109.6519,94.8814
120.2687,111.671,96.7007
132.3007,123.0852,106.7586
129.2446,120.229,103.9214
124.1006,115.2606,99.5958
124.6036,116.275,100.7149
121.6465,113.2423,97.8802
127.5804,118.2004,101.7401
128.2753,118.7352,102.4985
127.2847,118.0737,101.8824
122.69,113.6498,97.8377
125.7486,116.7716,100.6583
122.7216,113.6485,97.6796
123.6786,114.6628,98.7032
125.3335,116.2619,100.1741
127.5271,118.5865,102.0753
132.0922,122.8583,105.2038
130.9471,121.5349,104.4558
127.6455,118.0734,101.8144
129.7217,120.1193,103.7105
127.2466,117.5984,101.6193
128.6948,118.8792,102.7866
126.8215,116.7328,100.9904
125.9021,116.0232,100.2648
126.219,116.3182,100.3728
126.3783,117.0684,101.6276
126.1711,116.8806,101.5788
123.9457,114.8843,99.837
124.5253,115.6677,100.2975
125.3401,116.2445,100.7154
120.3891,111.7542,97.2161
123.567,114.8189,100.0741
126.2687,117.0865,102.0418
126.0169,116.6432,101.6246
123.8674,114.7473,99.7563
125.0276,115.9471,100.8214
123.0773,114.2155,99.5966
122.1988,113.2208,98.7526
121.5568,112.5599,98.1145
131.7113,122.0121,105.8882
121.58,113.7154,99.9123
124.8465,117.3571,105.0094
123.1491,115.4639,102.8855
123.2432,115.6555,102.9314
122.7507,114.8291,102.569
122.6938,115.012,102.5654
122.4941,114.9181,102.3057
122.3717,114.6433,102.4726
122.5869,115.068,102.8501
123.8828,116.1655,103.7535
124.5531,116.8737,104.3904
123.7534,116.1453,103.6789
124.0163,116.3448,104.0048
125.693,117.8059,105.3594
128.0255,119.9182,106.8938
126.7457,118.6937,105.8582
125.5153,117.8084,106.0642
125.2083,117.7667,106.1484
124.3636,116.7818,105.4701
123.268,115.7631,104.7917
123.3717,115.8128,104.5545
121.8769,114.454,103.1949
122.5917,115.0889,103.6394
120.6964,113.4623,102.4879
118.696,111.7659,100.9677
117.6645,110.9061,100.6826
118.1321,111.9476,101.875
121.7557,115.4454,104.7398
120.438,113.0598,100.9153
124.2168,116.9283,104.2973
126.9728,119.4811,106.6685
123.1064,115.525,102.6906
119.4708,112.043,99.039
119.2791,111.7025,98.8015
121.7162,114.1792,101.3129
121.5396,114.0245,101.5324
121.6122,114.0668,101.5538
119.8487,112.4611,100.5161
118.1514,110.6051,98.8486
122.0033,114.4717,102.2193
121.1958,113.5438,101.2654
124.2502,116.5749,104.0028
126.9259,119.1139,106.006
129.9023,122.0577,108.4501
130.5739,122.6863,108.9718
132.1871,124.1805,110.2543
131.3938,123.412,109.5881
129.4731,121.704,107.7193
128.6943,120.9867,107.4959
126.8318,119.4801,106.85
126.4799,119.4593,107.556
130.6244,122.9464,110.1683
135.679,127.899,115.7225
139.8305,132.1202,120.5843
134.885,127.2067,115.5834
130.0297,122.1464,109.3237
128.0502,120.4477,107.823
125.5371,118.2679,105.9738
124.7863,117.4607,106.2584
124.4968,117.1992,105.1983
123.8522,116.2626,104.6015
123.5244,116.4526,104.785
123.7435,116.7318,105.3365
126.2413,119.4178,108.157
125.0574,118.5124,108.0302
127.3574,120.6109,109.8207
126.9684,120.5195,110.1879
126.9485,120.2659,108.9112
129.1389,121.6296,108.1134
134.0773,126.4733,111.8802
140.2662,132.4759,117.7573
140.1147,132.5062,118.5512
132.6889,125.5132,113.7646
124.9282,118.2747,107.7283
119.7484,114.4369,104.919
119.9253,114.6348,105.2828
118.4625,112.9629,103.4249
118.8245,113.5374,104.2693
118.5673,112.9351,104.1349
116.3054,111.0461,102.6559
115.4766,110.505,102.3195
116.0724,111.0796,102.8292
117.0973,112.0366,104.0793
119.3529,114.522,106.7069
118.7224,113.7744,105.5122
117.9105,113.0203,104.7219
117.4708,112.5789,104.4183
117.2863,112.2951,104.5835
118.984,113.9926,105.4255
124.4471,118.6014,108.2981
124.944,119.1683,108.7962
124.3127,118.3672,108.3094
121.7117,116.3653,107.1904
118.9998,113.5426,105.1004
116.6827,111.841,104.1207
119.6239,114.3215,105.7643
121.7984,116.121,106.6538
122.7886,116.9211,107.1137
121.4,115.4006,104.9531
117.9158,112.6397,103.4156
117.9408,112.8972,104.5653
120.47,115.7913,108.1852
121.6464,117.2207,110.4394
123.4798,119.1863,112.4615
122.3391,118.1634,111.8213
122.6975,118.5101,111.0598
122.5755,118.3405,110.0433
122.4778,118.2093,109.0799
123.0035,120.0912,116.0632
119.0748,117.0049,115.6998
118.8254,116.1559,111.5639
126.514,122.9541,115.8609
143.9364,137.9392,125.9627
135.8972,130.455,118.4941
128.897,122.9941,109.921
125.3506,118.6872,103.8348
126.3426,119.1039,104.3422
124.1229,116.7936,102.0641
123.6956,116.0533,100.9643
129.8505,121.6195,106.1533
140.811,132.0643,116.6302
132.861,124.4125,109.2354
121.992,114.1167,99.9878
135.0449,126.3304,110.266
140.1693,131.276,114.7447
140.2116,131.4452,115.0994
135.8923,127.2598,111.2603
135.0522,126.4113,110.339
136.3033,127.5344,111.3895
134.2276,125.7486,110.0218
137.2978,128.4183,112.8022
140.9237,132.1335,116.1027
147.5309,138.2032,121.9717
129.7989,121.4296,106.1193
124.5282,116.2283,101.3545
133.1703,124.4846,108.9693
138.8731,130.0148,113.7801
138.0041,129.2999,113.2055
134.4642,125.6463,109.8127
141.6041,132.4498,116.3007
137.6233,128.8084,112.849
133.9902,125.2593,109.6438
132.7162,123.9995,108.0868
136.23,127.3757,111.2654
135.381,126.6512,110.8957
129.0289,120.6561,105.5521
131.5012,123.234,107.9468
131.5245,123.1339,108.4742
134.9235,126.6123,112.1254
137.882,130.466,116.2203
129.0604,122.0336,108.9616
131.7971,124.8445,111.9186
132.9268,125.9656,113.2482
128.9956,122.384,110.09
128.6749,122.2736,109.4432
126.2441,119.723,107.381
132.1533,125.4578,112.8685
134.1428,127.4012,114.4928
133.5397,126.7182,114.0119
129.4778,122.8773,110.331
128.1308,121.7351,109.3822
128.2481,121.6914,109.4729
127.8586,121.518,109.1771
133.6605,127.0184,114.117
137.1704,131.1421,118.3454
136.3702,130.1832,117.4768
131.5626,125.5406,112.7773
125.4671,119.3509,106.6668
129.5739,123.3938,110.0023
130.4014,124.0062,110.4402
128.1619,122.0839,109.9606
124.0356,118.4128,106.0215
120.8344,115.5328,104.2341
122.5365,117.0428,106.2159
124.0429,118.6803,107.1756
123.7436,118.4979,107.8522
125.2132,119.7153,109.3328
127.271,121.6446,110.8393
123.8463,118.0989,107.3213
113.0032,108.0038,97.952
92.9865,88.1495,78.122
86.5706,81.8051,69.837
131.3574,123.1414,110.8271
131.6995,123.3019,110.8895
133.0918,124.4963,111.6076
132.5641,123.8821,110.8109
133.2436,124.4662,111.3653
134.116,125.3322,112.2374
133.44,124.8586,111.6068
134.6859,125.8566,112.9068
133.4131,124.9795,111.8502
131.5613,122.9295,110.1459
135.5936,126.9693,113.892
